measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,176,Comoros,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,1.3927463016,2.28022874811,0.742254331218
1,Deaths,176,Comoros,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,0.331981744523,0.494159229787,0.185373139381
1,Deaths,176,Comoros,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,1.72472804613,2.60820460486,1.05218385596
1,Deaths,176,Comoros,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00245172588169,0.00380653934153,0.00136316185049
1,Deaths,176,Comoros,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.000830066627107,0.00121269172405,0.000480660499432
1,Deaths,176,Comoros,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00178089669114,0.00261224435753,0.00110872822538
1,Deaths,176,Comoros,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,0.68830963781,1.12691264872,0.36682977315799997
1,Deaths,176,Comoros,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,0.167812468213,0.24979108462799998,0.09370371887369999
1,Deaths,176,Comoros,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,0.430996682958,0.651770889733,0.26293290284299997
1,Deaths,116,Saint Lucia,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,0.43660618653,0.531385711498,0.341957250632
1,Deaths,116,Saint Lucia,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,0.43660618653,0.531385711498,0.341957250632
1,Deaths,116,Saint Lucia,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.00340550525086,0.00405291579936,0.00269597510348
1,Deaths,116,Saint Lucia,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.00231533223967,0.00274645696397,0.00182621352606
1,Deaths,116,Saint Lucia,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.8958780887050001,1.09035746691,0.701666667963
1,Deaths,116,Saint Lucia,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.440851587316,0.5365527141349999,0.345282319367
1,Deaths,86,Italy,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,15.6733935455,22.8828371496,11.6190516966
1,Deaths,86,Italy,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,15.6733935455,22.8828371496,11.6190516966
1,Deaths,86,Italy,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.00119877573055,0.0016917336309,0.000895389048487
1,Deaths,86,Italy,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000775493915365,0.00109565561245,0.000575820437299
1,Deaths,86,Italy,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.116634886018,0.170284571428,0.0864641576405
1,Deaths,86,Italy,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.058627035600700005,0.0855942846278,0.0434615870193
1,Deaths,86,Italy,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,36.6243617894,45.788067971,28.6656880629
1,Deaths,86,Italy,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,36.6243617894,45.788067971,28.6656880629
1,Deaths,86,Italy,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00280198905529,0.00349770047209,0.00222658185831
1,Deaths,86,Italy,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00181277415372,0.00226115968151,0.00142037282744
1,Deaths,86,Italy,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.272543291305,0.340735787263,0.21331814646
1,Deaths,86,Italy,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.136995077438,0.17127233379499998,0.10722529934
1,Deaths,24,Marshall Islands,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,0.231495087656,0.425214019118,0.138291503125
1,Deaths,24,Marshall Islands,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,0.104295630261,0.175612349723,0.05639592712
1,Deaths,24,Marshall Islands,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,0.335790717917,0.551243039535,0.217696151059
1,Deaths,24,Marshall Islands,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00239739353686,0.00431409814997,0.00149214764536
1,Deaths,24,Marshall Islands,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00178498706747,0.00278161890491,0.00106537682179
1,Deaths,24,Marshall Islands,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00216506769598,0.00352984845042,0.00147546046266
1,Deaths,24,Marshall Islands,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,1.1923216342,2.1900761666,0.7122740818050001
1,Deaths,24,Marshall Islands,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,0.5632912616569999,0.9484664102489999,0.304589299286
1,Deaths,24,Marshall Islands,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,0.885269810218,1.4532826399199998,0.573928402573
1,Deaths,57,Belarus,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,11.7334961501,15.5223207911,8.57146936397
1,Deaths,57,Belarus,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,11.7334961501,15.5223207911,8.57146936397
1,Deaths,57,Belarus,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00136267362284,0.00165243785599,0.00110780897018
1,Deaths,57,Belarus,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00104207276129,0.00129607612541,0.000838791071889
1,Deaths,57,Belarus,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.518584474172,0.686038880686,0.37883260676200003
1,Deaths,57,Belarus,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.25921824374,0.342921554049,0.189362250294
1,Deaths,146,Lebanon,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,2.64543480381,3.62641074908,1.84962371851
1,Deaths,146,Lebanon,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,2.64543480381,3.62641074908,1.84962371851
1,Deaths,146,Lebanon,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.00148676311373,0.00202583057996,0.00108399561767
1,Deaths,146,Lebanon,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000936475155414,0.00128004785852,0.00068074099802
1,Deaths,146,Lebanon,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.163212207178,0.22373429941900003,0.11411400844700001
1,Deaths,146,Lebanon,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0802875562883,0.110059660787,0.0561351079976
1,Deaths,177,Djibouti,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,1.42785124671,2.31578505165,0.492051034698
1,Deaths,177,Djibouti,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,1.42785124671,2.31578505165,0.492051034698
1,Deaths,177,Djibouti,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.00145095207777,0.00232404799549,0.000505434648678
1,Deaths,177,Djibouti,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000850323926382,0.00136112636221,0.00029071247437
1,Deaths,177,Djibouti,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.583873614467,0.946965443042,0.20120836592299998
1,Deaths,177,Djibouti,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.293612899764,0.47620112095899997,0.10118178028899999
1,Deaths,177,Djibouti,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,0.618915621747,1.10716446583,0.391554934513
1,Deaths,177,Djibouti,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,0.618915621747,1.10716446583,0.391554934513
1,Deaths,177,Djibouti,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00062809578677,0.0011205537995,0.000408073962729
1,Deaths,177,Djibouti,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000368553138617,0.00067330148797,0.000230480900466
1,Deaths,177,Djibouti,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.25308553811400003,0.452739121084,0.16011373411899998
1,Deaths,177,Djibouti,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.12726928721,0.227669212796,0.08051649638189999
1,Deaths,148,Morocco,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,5.72768270409,8.11945480493,4.21344838021
1,Deaths,148,Morocco,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,5.72768270409,8.11945480493,4.21344838021
1,Deaths,148,Morocco,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.00035634184172,0.000491180226546,0.000268008624386
1,Deaths,148,Morocco,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000214765679237,0.00029809479715,0.000159462373639
1,Deaths,148,Morocco,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0638507038983,0.0905135517013,0.0469704169757
1,Deaths,148,Morocco,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.031165210907800004,0.0441792142696,0.0229260268424
1,Deaths,148,Morocco,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,25.4521136167,32.5838593939,18.5249449995
1,Deaths,148,Morocco,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,25.4521136167,32.5838593939,18.5249449995
1,Deaths,148,Morocco,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00158420162017,0.00202154805699,0.00119276750817
1,Deaths,148,Morocco,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000954494425559,0.00121501804617,0.000713420619995
1,Deaths,148,Morocco,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.283733484218,0.363236314844,0.206511226094
1,Deaths,148,Morocco,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.138488902039,0.177293838131,0.10079710203799999
1,Deaths,85,Israel,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,1.57864345992,2.40033065448,1.08054281943
1,Deaths,85,Israel,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,1.57864345992,2.40033065448,1.08054281943
1,Deaths,85,Israel,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000881946735601,0.00135539763378,0.000708564942965
1,Deaths,85,Israel,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000603459425027,0.000910497293916,0.000459989831845
1,Deaths,85,Israel,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0815441124621,0.12398799209900001,0.055814949623
1,Deaths,85,Israel,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0410888068496,0.0624756160219,0.028124282859100003
1,Deaths,85,Israel,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,3.80330656641,5.28553131832,2.65619389547
1,Deaths,85,Israel,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,3.80330656641,5.28553131832,2.65619389547
1,Deaths,85,Israel,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00212718380324,0.00259603614585,0.00170442154302
1,Deaths,85,Israel,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00145539724342,0.00184190672404,0.00112533312314
1,Deaths,85,Israel,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.19645807698399997,0.273021724782,0.13720449185199998
1,Deaths,85,Israel,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.098992161856,0.13757139021599998,0.0691352041781
1,Deaths,55,Slovenia,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,16.2004993811,21.0904313755,11.4532524107
1,Deaths,55,Slovenia,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,2.37871990979,3.08886767511,1.79676865257
1,Deaths,55,Slovenia,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,18.5792192909,23.4332154812,13.9128653672
1,Deaths,55,Slovenia,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0274141972095,0.0326033970204,0.0213397592899
1,Deaths,55,Slovenia,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0100718322703,0.0118072233081,0.00861601828946
1,Deaths,55,Slovenia,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0224509218669,0.0262155792081,0.0178722733819
1,Deaths,55,Slovenia,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,3.38058347054,4.400973205660001,2.38996804189
1,Deaths,55,Slovenia,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,0.534427330824,0.693976327386,0.403680261449
1,Deaths,55,Slovenia,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,2.01004413995,2.53518712066,1.5052017559700002
1,Deaths,209,Guinea-Bissau,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,13.6749331679,23.8626600775,6.87988521569
1,Deaths,209,Guinea-Bissau,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,1.00136619437,1.90676641458,0.461889108915
1,Deaths,209,Guinea-Bissau,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,14.6762993622,25.2868648873,7.68784117787
1,Deaths,209,Guinea-Bissau,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00452373368552,0.00783113599178,0.00234153237729
1,Deaths,209,Guinea-Bissau,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.000469823377729,0.000869951907773,0.000217485564048
1,Deaths,209,Guinea-Bissau,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00285033537439,0.00484803121771,0.0015060705466
1,Deaths,209,Guinea-Bissau,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,2.99599141354,5.22798348034,1.50728905065
1,Deaths,209,Guinea-Bissau,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,0.217896242455,0.41491038874100006,0.100506589727
1,Deaths,209,Guinea-Bissau,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,1.6022125543199999,2.76056868164,0.8392821205640001
1,Deaths,177,Djibouti,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,1.87266991213,2.97890556872,1.05677071854
1,Deaths,177,Djibouti,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,0.247506349381,0.417164035857,0.12592638289
1,Deaths,177,Djibouti,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,2.12017626151,3.21678379069,1.22311243396
1,Deaths,177,Djibouti,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00190249410908,0.00286014034596,0.00108336157898
1,Deaths,177,Djibouti,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.000356353353465,0.000594703824491,0.00017947308555
1,Deaths,177,Djibouti,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00126285959446,0.00190093122742,0.000723911443593
1,Deaths,177,Djibouti,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,0.765767829681,1.2181271442500001,0.432132227024
1,Deaths,177,Djibouti,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,0.10237857989799999,0.172555822032,0.0520882162589
1,Deaths,177,Djibouti,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,0.435977558298,0.661475919762,0.251511905949
1,Deaths,118,Suriname,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,0.313028333681,0.400250758306,0.234676875696
1,Deaths,118,Suriname,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,0.313028333681,0.400250758306,0.234676875696
1,Deaths,118,Suriname,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000724934514158,0.000908913143048,0.000552915485242
1,Deaths,118,Suriname,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000492437745201,0.000616223025299,0.00037178621719
1,Deaths,118,Suriname,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.21676364312299998,0.277162809874,0.162507380512
1,Deaths,118,Suriname,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.109874613063,0.14049014886199998,0.0823728338218
1,Deaths,87,Luxembourg,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,0.195689358115,0.312081855155,0.136367764545
1,Deaths,87,Luxembourg,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,0.195689358115,0.312081855155,0.136367764545
1,Deaths,87,Luxembourg,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.00146817781126,0.00230943821302,0.00105995645525
1,Deaths,87,Luxembourg,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000906108246244,0.00140342033289,0.000645535360958
1,Deaths,87,Luxembourg,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.131766857423,0.21013940517,0.0918228357483
1,Deaths,87,Luxembourg,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0670905698288,0.10699482944399999,0.0467526242498
1,Deaths,206,The Gambia,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,10.2814425176,15.1967488371,5.17157558343
1,Deaths,206,The Gambia,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,0.752669010906,1.05743342381,0.393901175838
1,Deaths,206,The Gambia,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,11.0341115285,15.8916813155,5.69189034777
1,Deaths,206,The Gambia,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00628161189665,0.00893302590014,0.00304564472461
1,Deaths,206,The Gambia,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.000701434655381,0.000981078288695,0.000369173250154
1,Deaths,206,The Gambia,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0040725623323,0.00576152057359,0.00206609466763
1,Deaths,206,The Gambia,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,2.25600846613,3.33455096164,1.13477445208
1,Deaths,206,The Gambia,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,0.155762757966,0.218832905396,0.0815167525507
1,Deaths,206,The Gambia,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,1.17515308531,1.6924931636199998,0.6061967459840001
1,Deaths,118,Suriname,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,2.5546651258,3.39242266409,1.92972066342
1,Deaths,118,Suriname,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,0.295338461468,0.396286419383,0.20574181327
1,Deaths,118,Suriname,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,2.85000358727,3.65026779712,2.1862440895
1,Deaths,118,Suriname,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0059175932968,0.0077470881072,0.00455148448339
1,Deaths,118,Suriname,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0014482841978,0.00190247306228,0.00103678226864
1,Deaths,118,Suriname,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00448429571337,0.00567401465641,0.00352363606576
1,Deaths,118,Suriname,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,1.7690364099499998,2.34916081568,1.33627929553
1,Deaths,118,Suriname,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,0.21022628839399998,0.28208253904299996,0.146450068021
1,Deaths,118,Suriname,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,1.0003664451,1.28126344688,0.7673833246
1,Deaths,116,Saint Lucia,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,0.166481477453,0.206395148685,0.125518777729
1,Deaths,116,Saint Lucia,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,0.166481477453,0.206395148685,0.125518777729
1,Deaths,116,Saint Lucia,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00129889044794,0.0015972487534,0.000988445144523
1,Deaths,116,Saint Lucia,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000882983284307,0.00108012140384,0.000671288381045
1,Deaths,116,Saint Lucia,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.341605575977,0.423504973191,0.257553663135
1,Deaths,116,Saint Lucia,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.16810028318,0.20840206052799998,0.12673927696600001
